시도명,구시군명,읍면동명,투표구명,후보자,득표수
경기도,안산시상록구,본오2동,본오2동제3투,개혁신당 이준석,147
경기도,안산시상록구,본오2동,본오2동제3투,민주노동당 권영국,16
경기도,안산시상록구,본오2동,본오2동제3투,무소속 송진호,2
경기도,안산시상록구,본오2동,본오2동제3투,무효 투표수,11
경기도,안산시상록구,본오2동,본오2동제3투,기권자수,1378
경기도,안산시상록구,본오2동,본오2동제4투,선거인수,2113
경기도,안산시상록구,본오2동,본오2동제4투,투표수,1594
경기도,안산시상록구,본오2동,본오2동제4투,더불어민주당 이재명,780
경기도,안산시상록구,본오2동,본오2동제4투,국민의힘 김문수,653
경기도,안산시상록구,본오2동,본오2동제4투,개혁신당 이준석,127
경기도,안산시상록구,본오2동,본오2동제4투,민주노동당 권영국,20
경기도,안산시상록구,본오2동,본오2동제4투,무소속 송진호,1
경기도,안산시상록구,본오2동,본오2동제4투,무효 투표수,13
경기도,안산시상록구,본오2동,본오2동제4투,기권자수,519
경기도,안산시상록구,본오2동,본오2동제5투,선거인수,3401
경기도,안산시상록구,본오2동,본오2동제5투,투표수,2555
경기도,안산시상록구,본오2동,본오2동제5투,더불어민주당 이재명,1209
경기도,안산시상록구,본오2동,본오2동제5투,국민의힘 김문수,1113
경기도,안산시상록구,본오2동,본오2동제5투,개혁신당 이준석,190
경기도,안산시상록구,본오2동,본오2동제5투,민주노동당 권영국,27
경기도,안산시상록구,본오2동,본오2동제5투,무소속 송진호,5
경기도,안산시상록구,본오2동,본오2동제5투,무효 투표수,11
경기도,안산시상록구,본오2동,본오2동제5투,기권자수,846
경기도,안산시상록구,본오2동,본오2동제6투,선거인수,2306
경기도,안산시상록구,본오2동,본오2동제6투,투표수,1787
경기도,안산시상록구,본오2동,본오2동제6투,더불어민주당 이재명,831
경기도,안산시상록구,본오2동,본오2동제6투,국민의힘 김문수,778
경기도,안산시상록구,본오2동,본오2동제6투,개혁신당 이준석,150
경기도,안산시상록구,본오2동,본오2동제6투,민주노동당 권영국,15
경기도,안산시상록구,본오2동,본오2동제6투,무소속 송진호,1
경기도,안산시상록구,본오2동,본오2동제6투,무효 투표수,12
경기도,안산시상록구,본오2동,본오2동제6투,기권자수,519
경기도,안산시상록구,본오3동,관내사전투표,선거인수,5858
경기도,안산시상록구,본오3동,관내사전투표,투표수,5858
경기도,안산시상록구,본오3동,관내사전투표,더불어민주당 이재명,4056
경기도,안산시상록구,본오3동,관내사전투표,국민의힘 김문수,1254
경기도,안산시상록구,본오3동,관내사전투표,개혁신당 이준석,448
경기도,안산시상록구,본오3동,관내사전투표,민주노동당 권영국,50
경기도,안산시상록구,본오3동,관내사전투표,무소속 송진호,4
경기도,안산시상록구,본오3동,관내사전투표,무효 투표수,46
경기도,안산시상록구,본오3동,관내사전투표,기권자수,0
경기도,안산시상록구,본오3동,본오3동제1투,선거인수,1958
경기도,안산시상록구,본오3동,본오3동제1투,투표수,1144
경기도,안산시상록구,본오3동,본오3동제1투,더불어민주당 이재명,485
경기도,안산시상록구,본오3동,본오3동제1투,국민의힘 김문수,548
경기도,안산시상록구,본오3동,본오3동제1투,개혁신당 이준석,78
경기도,안산시상록구,본오3동,본오3동제1투,민주노동당 권영국,15
경기도,안산시상록구,본오3동,본오3동제1투,무소속 송진호,1
경기도,안산시상록구,본오3동,본오3동제1투,무효 투표수,17
경기도,안산시상록구,본오3동,본오3동제1투,기권자수,814
경기도,안산시상록구,본오3동,본오3동제2투,선거인수,1921
경기도,안산시상록구,본오3동,본오3동제2투,투표수,1472
경기도,안산시상록구,본오3동,본오3동제2투,더불어민주당 이재명,641
경기도,안산시상록구,본오3동,본오3동제2투,국민의힘 김문수,665
경기도,안산시상록구,본오3동,본오3동제2투,개혁신당 이준석,143
경기도,안산시상록구,본오3동,본오3동제2투,민주노동당 권영국,10
경기도,안산시상록구,본오3동,본오3동제2투,무소속 송진호,2
경기도,안산시상록구,본오3동,본오3동제2투,무효 투표수,11
경기도,안산시상록구,본오3동,본오3동제2투,기권자수,449
경기도,안산시상록구,본오3동,본오3동제3투,선거인수,3276
경기도,안산시상록구,본오3동,본오3동제3투,투표수,2106
경기도,안산시상록구,본오3동,본오3동제3투,더불어민주당 이재명,946
경기도,안산시상록구,본오3동,본오3동제3투,국민의힘 김문수,949
경기도,안산시상록구,본오3동,본오3동제3투,개혁신당 이준석,170
경기도,안산시상록구,본오3동,본오3동제3투,민주노동당 권영국,25
경기도,안산시상록구,본오3동,본오3동제3투,무소속 송진호,1
경기도,안산시상록구,본오3동,본오3동제3투,무효 투표수,15
경기도,안산시상록구,본오3동,본오3동제3투,기권자수,1170
경기도,안산시상록구,본오3동,본오3동제4투,선거인수,2723
경기도,안산시상록구,본오3동,본오3동제4투,투표수,1622
경기도,안산시상록구,본오3동,본오3동제4투,더불어민주당 이재명,714
경기도,안산시상록구,본오3동,본오3동제4투,국민의힘 김문수,736
경기도,안산시상록구,본오3동,본오3동제4투,개혁신당 이준석,146
경기도,안산시상록구,본오3동,본오3동제4투,민주노동당 권영국,11
경기도,안산시상록구,본오3동,본오3동제4투,무소속 송진호,4
경기도,안산시상록구,본오3동,본오3동제4투,무효 투표수,11
경기도,안산시상록구,본오3동,본오3동제4투,기권자수,1101
경기도,안산시상록구,본오3동,본오3동제5투,선거인수,1444
경기도,안산시상록구,본오3동,본오3동제5투,투표수,1136
경기도,안산시상록구,본오3동,본오3동제5투,더불어민주당 이재명,500
경기도,안산시상록구,본오3동,본오3동제5투,국민의힘 김문수,522
경기도,안산시상록구,본오3동,본오3동제5투,개혁신당 이준석,90
경기도,안산시상록구,본오3동,본오3동제5투,민주노동당 권영국,14
경기도,안산시상록구,본오3동,본오3동제5투,무소속 송진호,3
경기도,안산시상록구,본오3동,본오3동제5투,무효 투표수,7
경기도,안산시상록구,본오3동,본오3동제5투,기권자수,308
경기도,안산시상록구,부곡동,관내사전투표,선거인수,4139
경기도,안산시상록구,부곡동,관내사전투표,투표수,4138
경기도,안산시상록구,부곡동,관내사전투표,더불어민주당 이재명,2989
경기도,안산시상록구,부곡동,관내사전투표,국민의힘 김문수,879
경기도,안산시상록구,부곡동,관내사전투표,개혁신당 이준석,213
경기도,안산시상록구,부곡동,관내사전투표,민주노동당 권영국,33
경기도,안산시상록구,부곡동,관내사전투표,무소속 송진호,3
경기도,안산시상록구,부곡동,관내사전투표,무효 투표수,21
경기도,안산시상록구,부곡동,관내사전투표,기권자수,1
경기도,안산시상록구,부곡동,부곡동제1투,선거인수,3595
경기도,안산시상록구,부곡동,부곡동제1투,투표수,2148
경기도,안산시상록구,부곡동,부곡동제1투,더불어민주당 이재명,961
경기도,안산시상록구,부곡동,부곡동제1투,국민의힘 김문수,966
경기도,안산시상록구,부곡동,부곡동제1투,개혁신당 이준석,182
경기도,안산시상록구,부곡동,부곡동제1투,민주노동당 권영국,18
경기도,안산시상록구,부곡동,부곡동제1투,무소속 송진호,4
경기도,안산시상록구,부곡동,부곡동제1투,무효 투표수,17
경기도,안산시상록구,부곡동,부곡동제1투,기권자수,1447
경기도,안산시상록구,부곡동,부곡동제2투,선거인수,2834
경기도,안산시상록구,부곡동,부곡동제2투,투표수,1646
경기도,안산시상록구,부곡동,부곡동제2투,더불어민주당 이재명,696
경기도,안산시상록구,부곡동,부곡동제2투,국민의힘 김문수,790
경기도,안산시상록구,부곡동,부곡동제2투,개혁신당 이준석,130
경기도,안산시상록구,부곡동,부곡동제2투,민주노동당 권영국,14
경기도,안산시상록구,부곡동,부곡동제2투,무소속 송진호,4
경기도,안산시상록구,부곡동,부곡동제2투,무효 투표수,12
경기도,안산시상록구,부곡동,부곡동제2투,기권자수,1188
경기도,안산시상록구,부곡동,부곡동제3투,선거인수,2639
경기도,안산시상록구,부곡동,부곡동제3투,투표수,1631
경기도,안산시상록구,부곡동,부곡동제3투,더불어민주당 이재명,810
경기도,안산시상록구,부곡동,부곡동제3투,국민의힘 김문수,654
경기도,안산시상록구,부곡동,부곡동제3투,개혁신당 이준석,131
경기도,안산시상록구,부곡동,부곡동제3투,민주노동당 권영국,24
경기도,안산시상록구,부곡동,부곡동제3투,무소속 송진호,2
경기도,안산시상록구,부곡동,부곡동제3투,무효 투표수,10
경기도,안산시상록구,부곡동,부곡동제3투,기권자수,1008
경기도,안산시상록구,부곡동,부곡동제4투,선거인수,3109
경기도,안산시상록구,부곡동,부곡동제4투,투표수,2078
경기도,안산시상록구,부곡동,부곡동제4투,더불어민주당 이재명,991
경기도,안산시상록구,부곡동,부곡동제4투,국민의힘 김문수,864
경기도,안산시상록구,부곡동,부곡동제4투,개혁신당 이준석,183
경기도,안산시상록구,부곡동,부곡동제4투,민주노동당 권영국,26
경기도,안산시상록구,부곡동,부곡동제4투,무소속 송진호,4
경기도,안산시상록구,부곡동,부곡동제4투,무효 투표수,10
경기도,안산시상록구,부곡동,부곡동제4투,기권자수,1031
경기도,안산시상록구,월피동,관내사전투표,선거인수,5415
경기도,안산시상록구,월피동,관내사전투표,투표수,5415
경기도,안산시상록구,월피동,관내사전투표,더불어민주당 이재명,3933
경기도,안산시상록구,월피동,관내사전투표,국민의힘 김문수,1104
경기도,안산시상록구,월피동,관내사전투표,개혁신당 이준석,313
경기도,안산시상록구,월피동,관내사전투표,민주노동당 권영국,33
경기도,안산시상록구,월피동,관내사전투표,무소속 송진호,4
경기도,안산시상록구,월피동,관내사전투표,무효 투표수,28
경기도,안산시상록구,월피동,관내사전투표,기권자수,0
경기도,안산시상록구,월피동,월피동제1투,선거인수,2997
경기도,안산시상록구,월피동,월피동제1투,투표수,1651
경기도,안산시상록구,월피동,월피동제1투,더불어민주당 이재명,766
경기도,안산시상록구,월피동,월피동제1투,국민의힘 김문수,732
경기도,안산시상록구,월피동,월피동제1투,개혁신당 이준석,126
경기도,안산시상록구,월피동,월피동제1투,민주노동당 권영국,18
경기도,안산시상록구,월피동,월피동제1투,무소속 송진호,0
경기도,안산시상록구,월피동,월피동제1투,무효 투표수,9
경기도,안산시상록구,월피동,월피동제1투,기권자수,1346
경기도,안산시상록구,월피동,월피동제2투,선거인수,3512
경기도,안산시상록구,월피동,월피동제2투,투표수,2197
경기도,안산시상록구,월피동,월피동제2투,더불어민주당 이재명,1026
경기도,안산시상록구,월피동,월피동제2투,국민의힘 김문수,962
경기도,안산시상록구,월피동,월피동제2투,개혁신당 이준석,174
경기도,안산시상록구,월피동,월피동제2투,민주노동당 권영국,15
경기도,안산시상록구,월피동,월피동제2투,무소속 송진호,2
경기도,안산시상록구,월피동,월피동제2투,무효 투표수,18
경기도,안산시상록구,월피동,월피동제2투,기권자수,1315
경기도,안산시상록구,월피동,월피동제3투,선거인수,2855
경기도,안산시상록구,월피동,월피동제3투,투표수,1961
경기도,안산시상록구,월피동,월피동제3투,더불어민주당 이재명,901
경기도,안산시상록구,월피동,월피동제3투,국민의힘 김문수,828
경기도,안산시상록구,월피동,월피동제3투,개혁신당 이준석,179
경기도,안산시상록구,월피동,월피동제3투,민주노동당 권영국,26
경기도,안산시상록구,월피동,월피동제3투,무소속 송진호,5
경기도,안산시상록구,월피동,월피동제3투,무효 투표수,22
경기도,안산시상록구,월피동,월피동제3투,기권자수,894
경기도,안산시상록구,월피동,월피동제4투,선거인수,2449
경기도,안산시상록구,월피동,월피동제4투,투표수,1622
경기도,안산시상록구,월피동,월피동제4투,더불어민주당 이재명,748
경기도,안산시상록구,월피동,월피동제4투,국민의힘 김문수,705
경기도,안산시상록구,월피동,월피동제4투,개혁신당 이준석,139
경기도,안산시상록구,월피동,월피동제4투,민주노동당 권영국,13
경기도,안산시상록구,월피동,월피동제4투,무소속 송진호,3
경기도,안산시상록구,월피동,월피동제4투,무효 투표수,14
경기도,안산시상록구,월피동,월피동제4투,기권자수,827
경기도,안산시상록구,월피동,월피동제5투,선거인수,2372
경기도,안산시상록구,월피동,월피동제5투,투표수,1852
경기도,안산시상록구,월피동,월피동제5투,더불어민주당 이재명,923
경기도,안산시상록구,월피동,월피동제5투,국민의힘 김문수,711
경기도,안산시상록구,월피동,월피동제5투,개혁신당 이준석,176
경기도,안산시상록구,월피동,월피동제5투,민주노동당 권영국,21
경기도,안산시상록구,월피동,월피동제5투,무소속 송진호,2
경기도,안산시상록구,월피동,월피동제5투,무효 투표수,19
경기도,안산시상록구,월피동,월피동제5투,기권자수,520
경기도,안산시상록구,월피동,월피동제6투,선거인수,2398
경기도,안산시상록구,월피동,월피동제6투,투표수,1831
경기도,안산시상록구,월피동,월피동제6투,더불어민주당 이재명,885
경기도,안산시상록구,월피동,월피동제6투,국민의힘 김문수,711
경기도,안산시상록구,월피동,월피동제6투,개혁신당 이준석,195
경기도,안산시상록구,월피동,월피동제6투,민주노동당 권영국,32
경기도,안산시상록구,월피동,월피동제6투,무소속 송진호,3
경기도,안산시상록구,월피동,월피동제6투,무효 투표수,5
경기도,안산시상록구,월피동,월피동제6투,기권자수,567
경기도,안산시상록구,월피동,월피동제7투,선거인수,3009
경기도,안산시상록구,월피동,월피동제7투,투표수,1901
경기도,안산시상록구,월피동,월피동제7투,더불어민주당 이재명,916
경기도,안산시상록구,월피동,월피동제7투,국민의힘 김문수,780
경기도,안산시상록구,월피동,월피동제7투,개혁신당 이준석,160
경기도,안산시상록구,월피동,월피동제7투,민주노동당 권영국,27
경기도,안산시상록구,월피동,월피동제7투,무소속 송진호,4
경기도,안산시상록구,월피동,월피동제7투,무효 투표수,14
경기도,안산시상록구,월피동,월피동제7투,기권자수,1108
경기도,안산시상록구,월피동,월피동제8투,선거인수,3237
경기도,안산시상록구,월피동,월피동제8투,투표수,1991
경기도,안산시상록구,월피동,월피동제8투,더불어민주당 이재명,961
경기도,안산시상록구,월피동,월피동제8투,국민의힘 김문수,808
경기도,안산시상록구,월피동,월피동제8투,개혁신당 이준석,182
경기도,안산시상록구,월피동,월피동제8투,민주노동당 권영국,16
경기도,안산시상록구,월피동,월피동제8투,무소속 송진호,5
경기도,안산시상록구,월피동,월피동제8투,무효 투표수,19
경기도,안산시상록구,월피동,월피동제8투,기권자수,1246
경기도,안산시상록구,성포동,관내사전투표,선거인수,5154
경기도,안산시상록구,성포동,관내사전투표,투표수,5154
경기도,안산시상록구,성포동,관내사전투표,더불어민주당 이재명,3483
경기도,안산시상록구,성포동,관내사전투표,국민의힘 김문수,1210
경기도,안산시상록구,성포동,관내사전투표,개혁신당 이준석,388
경기도,안산시상록구,성포동,관내사전투표,민주노동당 권영국,37
경기도,안산시상록구,성포동,관내사전투표,무소속 송진호,2
경기도,안산시상록구,성포동,관내사전투표,무효 투표수,34
경기도,안산시상록구,성포동,관내사전투표,기권자수,0
경기도,안산시상록구,성포동,성포동제1투,선거인수,2881
경기도,안산시상록구,성포동,성포동제1투,투표수,2205
경기도,안산시상록구,성포동,성포동제1투,더불어민주당 이재명,836
경기도,안산시상록구,성포동,성포동제1투,국민의힘 김문수,1138
경기도,안산시상록구,성포동,성포동제1투,개혁신당 이준석,193
경기도,안산시상록구,성포동,성포동제1투,민주노동당 권영국,23
경기도,안산시상록구,성포동,성포동제1투,무소속 송진호,1
경기도,안산시상록구,성포동,성포동제1투,무효 투표수,14
경기도,안산시상록구,성포동,성포동제1투,기권자수,676
경기도,안산시상록구,성포동,성포동제2투,선거인수,2323
경기도,안산시상록구,성포동,성포동제2투,투표수,1632
경기도,안산시상록구,성포동,성포동제2투,더불어민주당 이재명,608
경기도,안산시상록구,성포동,성포동제2투,국민의힘 김문수,846
경기도,안산시상록구,성포동,성포동제2투,개혁신당 이준석,151
경기도,안산시상록구,성포동,성포동제2투,민주노동당 권영국,14
경기도,안산시상록구,성포동,성포동제2투,무소속 송진호,2
경기도,안산시상록구,성포동,성포동제2투,무효 투표수,11
경기도,안산시상록구,성포동,성포동제2투,기권자수,691
경기도,안산시상록구,성포동,성포동제3투,선거인수,2487
경기도,안산시상록구,성포동,성포동제3투,투표수,1867
경기도,안산시상록구,성포동,성포동제3투,더불어민주당 이재명,779
경기도,안산시상록구,성포동,성포동제3투,국민의힘 김문수,909
경기도,안산시상록구,성포동,성포동제3투,개혁신당 이준석,151
경기도,안산시상록구,성포동,성포동제3투,민주노동당 권영국,16
경기도,안산시상록구,성포동,성포동제3투,무소속 송진호,3
경기도,안산시상록구,성포동,성포동제3투,무효 투표수,9
경기도,안산시상록구,성포동,성포동제3투,기권자수,620
경기도,안산시상록구,성포동,성포동제4투,선거인수,3698
경기도,안산시상록구,성포동,성포동제4투,투표수,2756
경기도,안산시상록구,성포동,성포동제4투,더불어민주당 이재명,1174
경기도,안산시상록구,성포동,성포동제4투,국민의힘 김문수,1311
경기도,안산시상록구,성포동,성포동제4투,개혁신당 이준석,216
경기도,안산시상록구,성포동,성포동제4투,민주노동당 권영국,37
경기도,안산시상록구,성포동,성포동제4투,무소속 송진호,3
경기도,안산시상록구,성포동,성포동제4투,무효 투표수,15
경기도,안산시상록구,성포동,성포동제4투,기권자수,942
경기도,안산시상록구,성포동,성포동제5투,선거인수,2963
경기도,안산시상록구,성포동,성포동제5투,투표수,2169
경기도,안산시상록구,성포동,성포동제5투,더불어민주당 이재명,1018
경기도,안산시상록구,성포동,성포동제5투,국민의힘 김문수,927
경기도,안산시상록구,성포동,성포동제5투,개혁신당 이준석,179
경기도,안산시상록구,성포동,성포동제5투,민주노동당 권영국,27
경기도,안산시상록구,성포동,성포동제5투,무소속 송진호,5
경기도,안산시상록구,성포동,성포동제5투,무효 투표수,13
경기도,안산시상록구,성포동,성포동제5투,기권자수,794
경기도,안산시상록구,반월동,관내사전투표,선거인수,3977
경기도,안산시상록구,반월동,관내사전투표,투표수,3977
경기도,안산시상록구,반월동,관내사전투표,더불어민주당 이재명,2686
경기도,안산시상록구,반월동,관내사전투표,국민의힘 김문수,1015
경기도,안산시상록구,반월동,관내사전투표,개혁신당 이준석,221
경기도,안산시상록구,반월동,관내사전투표,민주노동당 권영국,27
경기도,안산시상록구,반월동,관내사전투표,무소속 송진호,4
경기도,안산시상록구,반월동,관내사전투표,무효 투표수,24
경기도,안산시상록구,반월동,관내사전투표,기권자수,0
경기도,안산시상록구,반월동,반월동제1투,선거인수,3219
경기도,안산시상록구,반월동,반월동제1투,투표수,2158
경기도,안산시상록구,반월동,반월동제1투,더불어민주당 이재명,822
경기도,안산시상록구,반월동,반월동제1투,국민의힘 김문수,1121
경기도,안산시상록구,반월동,반월동제1투,개혁신당 이준석,177
경기도,안산시상록구,반월동,반월동제1투,민주노동당 권영국,21
경기도,안산시상록구,반월동,반월동제1투,무소속 송진호,4
경기도,안산시상록구,반월동,반월동제1투,무효 투표수,13
경기도,안산시상록구,반월동,반월동제1투,기권자수,1061
경기도,안산시상록구,반월동,반월동제2투,선거인수,2790
경기도,안산시상록구,반월동,반월동제2투,투표수,2139
경기도,안산시상록구,반월동,반월동제2투,더불어민주당 이재명,930
경기도,안산시상록구,반월동,반월동제2투,국민의힘 김문수,997
경기도,안산시상록구,반월동,반월동제2투,개혁신당 이준석,171
경기도,안산시상록구,반월동,반월동제2투,민주노동당 권영국,26
경기도,안산시상록구,반월동,반월동제2투,무소속 송진호,2
경기도,안산시상록구,반월동,반월동제2투,무효 투표수,13
경기도,안산시상록구,반월동,반월동제2투,기권자수,651
경기도,안산시상록구,반월동,반월동제3투,선거인수,2044
경기도,안산시상록구,반월동,반월동제3투,투표수,1320
경기도,안산시상록구,반월동,반월동제3투,더불어민주당 이재명,522
경기도,안산시상록구,반월동,반월동제3투,국민의힘 김문수,706
경기도,안산시상록구,반월동,반월동제3투,개혁신당 이준석,73
경기도,안산시상록구,반월동,반월동제3투,민주노동당 권영국,8
경기도,안산시상록구,반월동,반월동제3투,무소속 송진호,2
경기도,안산시상록구,반월동,반월동제3투,무효 투표수,9
경기도,안산시상록구,반월동,반월동제3투,기권자수,724
경기도,안산시상록구,반월동,반월동제4투,선거인수,1354
경기도,안산시상록구,반월동,반월동제4투,투표수,1018
경기도,안산시상록구,반월동,반월동제4투,더불어민주당 이재명,428
경기도,안산시상록구,반월동,반월동제4투,국민의힘 김문수,520
경기도,안산시상록구,반월동,반월동제4투,개혁신당 이준석,58
경기도,안산시상록구,반월동,반월동제4투,민주노동당 권영국,4
경기도,안산시상록구,반월동,반월동제4투,무소속 송진호,1
경기도,안산시상록구,반월동,반월동제4투,무효 투표수,7
경기도,안산시상록구,반월동,반월동제4투,기권자수,336
경기도,안산시상록구,반월동,반월동제5투,선거인수,650
경기도,안산시상록구,반월동,반월동제5투,투표수,445
경기도,안산시상록구,반월동,반월동제5투,더불어민주당 이재명,172
경기도,안산시상록구,반월동,반월동제5투,국민의힘 김문수,246
경기도,안산시상록구,반월동,반월동제5투,개혁신당 이준석,20
경기도,안산시상록구,반월동,반월동제5투,민주노동당 권영국,2
경기도,안산시상록구,반월동,반월동제5투,무소속 송진호,2
경기도,안산시상록구,반월동,반월동제5투,무효 투표수,3
경기도,안산시상록구,반월동,반월동제5투,기권자수,205
경기도,안산시상록구,안산동,관내사전투표,선거인수,2038
경기도,안산시상록구,안산동,관내사전투표,투표수,2038
경기도,안산시상록구,안산동,관내사전투표,더불어민주당 이재명,1371
경기도,안산시상록구,안산동,관내사전투표,국민의힘 김문수,562
경기도,안산시상록구,안산동,관내사전투표,개혁신당 이준석,92
경기도,안산시상록구,안산동,관내사전투표,민주노동당 권영국,5
경기도,안산시상록구,안산동,관내사전투표,무소속 송진호,1
경기도,안산시상록구,안산동,관내사전투표,무효 투표수,7
경기도,안산시상록구,안산동,관내사전투표,기권자수,0
경기도,안산시상록구,안산동,안산동제1투,선거인수,2164
경기도,안산시상록구,안산동,안산동제1투,투표수,1337
경기도,안산시상록구,안산동,안산동제1투,더불어민주당 이재명,530
경기도,안산시상록구,안산동,안산동제1투,국민의힘 김문수,710
경기도,안산시상록구,안산동,안산동제1투,개혁신당 이준석,76
경기도,안산시상록구,안산동,안산동제1투,민주노동당 권영국,10
경기도,안산시상록구,안산동,안산동제1투,무소속 송진호,1
경기도,안산시상록구,안산동,안산동제1투,무효 투표수,10
경기도,안산시상록구,안산동,안산동제1투,기권자수,827
경기도,안산시상록구,안산동,안산동제2투,선거인수,2650
경기도,안산시상록구,안산동,안산동제2투,투표수,1716
경기도,안산시상록구,안산동,안산동제2투,더불어민주당 이재명,773
경기도,안산시상록구,안산동,안산동제2투,국민의힘 김문수,796
경기도,안산시상록구,안산동,안산동제2투,개혁신당 이준석,114
경기도,안산시상록구,안산동,안산동제2투,민주노동당 권영국,20
경기도,안산시상록구,안산동,안산동제2투,무소속 송진호,3
경기도,안산시상록구,안산동,안산동제2투,무효 투표수,10
경기도,안산시상록구,안산동,안산동제2투,기권자수,934
경기도,안산시상록구,잘못 투입·구분된 투표지,,선거인수,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,투표수,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,더불어민주당 이재명,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,국민의힘 김문수,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,개혁신당 이준석,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,민주노동당 권영국,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,무소속 송진호,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,무효 투표수,0
경기도,안산시상록구,잘못 투입·구분된 투표지,,기권자수,0
경기도,안산시단원구,거소·선상투표,,선거인수,497
경기도,안산시단원구,거소·선상투표,,투표수,450
경기도,안산시단원구,거소·선상투표,,더불어민주당 이재명,195
경기도,안산시단원구,거소·선상투표,,국민의힘 김문수,160
경기도,안산시단원구,거소·선상투표,,개혁신당 이준석,80
경기도,안산시단원구,거소·선상투표,,민주노동당 권영국,4
경기도,안산시단원구,거소·선상투표,,무소속 송진호,2
경기도,안산시단원구,거소·선상투표,,무효 투표수,9
경기도,안산시단원구,거소·선상투표,,기권자수,47
경기도,안산시단원구,관외사전투표,,선거인수,21775
경기도,안산시단원구,관외사전투표,,투표수,21771
경기도,안산시단원구,관외사전투표,,더불어민주당 이재명,13093
경기도,안산시단원구,관외사전투표,,국민의힘 김문수,5148
경기도,안산시단원구,관외사전투표,,개혁신당 이준석,3036
경기도,안산시단원구,관외사전투표,,민주노동당 권영국,215
경기도,안산시단원구,관외사전투표,,무소속 송진호,49
경기도,안산시단원구,관외사전투표,,무효 투표수,230
경기도,안산시단원구,관외사전투표,,기권자수,4
경기도,안산시단원구,재외투표,,선거인수,957
경기도,안산시단원구,재외투표,,투표수,789
경기도,안산시단원구,재외투표,,더불어민주당 이재명,556
경기도,안산시단원구,재외투표,,국민의힘 김문수,126
경기도,안산시단원구,재외투표,,개혁신당 이준석,94
경기도,안산시단원구,재외투표,,민주노동당 권영국,7
경기도,안산시단원구,재외투표,,무소속 송진호,0
경기도,안산시단원구,재외투표,,무효 투표수,6
경기도,안산시단원구,재외투표,,기권자수,168
경기도,안산시단원구,와동,관내사전투표,선거인수,5441
경기도,안산시단원구,와동,관내사전투표,투표수,5441
경기도,안산시단원구,와동,관내사전투표,더불어민주당 이재명,4051
경기도,안산시단원구,와동,관내사전투표,국민의힘 김문수,1033
경기도,안산시단원구,와동,관내사전투표,개혁신당 이준석,262
경기도,안산시단원구,와동,관내사전투표,민주노동당 권영국,41
경기도,안산시단원구,와동,관내사전투표,무소속 송진호,10
경기도,안산시단원구,와동,관내사전투표,무효 투표수,44
경기도,안산시단원구,와동,관내사전투표,기권자수,0
경기도,안산시단원구,와동,와동제1투,선거인수,2489
경기도,안산시단원구,와동,와동제1투,투표수,1400
경기도,안산시단원구,와동,와동제1투,더불어민주당 이재명,724
경기도,안산시단원구,와동,와동제1투,국민의힘 김문수,569
경기도,안산시단원구,와동,와동제1투,개혁신당 이준석,88
경기도,안산시단원구,와동,와동제1투,민주노동당 권영국,10
경기도,안산시단원구,와동,와동제1투,무소속 송진호,1
경기도,안산시단원구,와동,와동제1투,무효 투표수,8
경기도,안산시단원구,와동,와동제1투,기권자수,1089
경기도,안산시단원구,와동,와동제2투,선거인수,3107
경기도,안산시단원구,와동,와동제2투,투표수,2047
경기도,안산시단원구,와동,와동제2투,더불어민주당 이재명,1060
경기도,안산시단원구,와동,와동제2투,국민의힘 김문수,799
경기도,안산시단원구,와동,와동제2투,개혁신당 이준석,144
경기도,안산시단원구,와동,와동제2투,민주노동당 권영국,21
경기도,안산시단원구,와동,와동제2투,무소속 송진호,4
경기도,안산시단원구,와동,와동제2투,무효 투표수,19
경기도,안산시단원구,와동,와동제2투,기권자수,1060
경기도,안산시단원구,와동,와동제3투,선거인수,2860
경기도,안산시단원구,와동,와동제3투,투표수,1902
경기도,안산시단원구,와동,와동제3투,더불어민주당 이재명,974
경기도,안산시단원구,와동,와동제3투,국민의힘 김문수,746
경기도,안산시단원구,와동,와동제3투,개혁신당 이준석,145
경기도,안산시단원구,와동,와동제3투,민주노동당 권영국,17
경기도,안산시단원구,와동,와동제3투,무소속 송진호,4
경기도,안산시단원구,와동,와동제3투,무효 투표수,16
경기도,안산시단원구,와동,와동제3투,기권자수,958
경기도,안산시단원구,와동,와동제4투,선거인수,3090
경기도,안산시단원구,와동,와동제4투,투표수,1776
경기도,안산시단원구,와동,와동제4투,더불어민주당 이재명,937
경기도,안산시단원구,와동,와동제4투,국민의힘 김문수,692
경기도,안산시단원구,와동,와동제4투,개혁신당 이준석,122
경기도,안산시단원구,와동,와동제4투,민주노동당 권영국,16
경기도,안산시단원구,와동,와동제4투,무소속 송진호,3
경기도,안산시단원구,와동,와동제4투,무효 투표수,6
경기도,안산시단원구,와동,와동제4투,기권자수,1314
경기도,안산시단원구,와동,와동제5투,선거인수,3057
경기도,안산시단원구,와동,와동제5투,투표수,1676
경기도,안산시단원구,와동,와동제5투,더불어민주당 이재명,857
경기도,안산시단원구,와동,와동제5투,국민의힘 김문수,667
